slugcatcher,589,585,199,173,61_20191027A_617.tif.jpeg,865,865
tank,777,788,54,48,61_20191027A_617.tif.jpeg,865,865
tank,439,408,22,19,61_20191027A_617.tif.jpeg,865,865
wellhead,821,249,44,14,61_20191027A_617.tif.jpeg,865,865
slugcatcher,815,606,50,53,61_20191027A_617.tif.jpeg,865,865
wellhead,15,402,18,27,61_20191027A_617.tif.jpeg,865,865
compressor,397,435,98,38,62_20191027A_807.tif.jpeg,832,833
pumpjack,165,281,22,31,62_20191027A_807.tif.jpeg,832,833
slugcatcher,397,378,117,42,62_20191027A_807.tif.jpeg,832,833
pumpjack,738,27,34,33,65_20191027A_645.tif.jpeg,832,832
pumpjack,550,115,33,34,65_20191027A_645.tif.jpeg,832,832
tank,709,111,66,25,65_20191027A_645.tif.jpeg,832,832
well,414,37,265,216,65_20191027A_645.tif.jpeg,832,832
compressor,420,325,22,23,65_20191027A_645.tif.jpeg,832,832
well,173,394,231,183,66_20191011A_639.tif.jpeg,832,832
well,615,225,152,151,66_20191011A_639.tif.jpeg,832,832
tank,630,266,29,62,66_20191011A_639.tif.jpeg,832,832
tank,183,468,25,43,66_20191011A_639.tif.jpeg,832,832
wellhead,313,459,15,20,66_20191011A_639.tif.jpeg,832,832
tank,552,431,22,63,67_20191011A_636.tif.jpeg,866,865
tank,401,455,59,11,67_20191011A_636.tif.jpeg,866,865
slugcatcher,443,525,35,32,67_20191011A_636.tif.jpeg,866,865
slugcatcher,554,514,64,42,67_20191011A_636.tif.jpeg,866,865
flare,556,342,29,29,67_20191011A_636.tif.jpeg,866,865
flare,265,407,30,38,67_20191011A_636.tif.jpeg,866,865
compressor,227,370,293,50,68_20191027A_781.tif.jpeg,866,866
flare,400,57,57,87,68_20191027A_781.tif.jpeg,866,866
flare,238,52,57,98,68_20191027A_781.tif.jpeg,866,866
tank,385,244,52,23,68_20191027A_781.tif.jpeg,866,866
slugcatcher,300,185,48,130,68_20191027A_781.tif.jpeg,866,866
compressor,413,477,426,37,69_20191017A_149.tif.jpeg,866,865
tank,389,376,78,22,69_20191017A_149.tif.jpeg,866,865
tank,637,373,102,21,69_20191017A_149.tif.jpeg,866,865
flare,467,340,40,34,69_20191017A_149.tif.jpeg,866,865
flare,564,338,54,39,69_20191017A_149.tif.jpeg,866,865
slugcatcher,562,405,64,45,69_20191017A_149.tif.jpeg,866,865
slugcatcher,500,407,53,42,69_20191017A_149.tif.jpeg,866,865
tank,434,429,40,42,71_20191017A_902.tif.jpeg,832,832
slugcatcher,399,477,29,35,71_20191017A_902.tif.jpeg,832,832
wellhead,430,381,12,12,71_20191017A_902.tif.jpeg,832,832
pond,296,539,143,149,71_20191017A_902.tif.jpeg,832,832
wellhead,481,496,14,12,71_20191017A_902.tif.jpeg,832,832
tank,276,543,61,40,72_20191022A_444.tif.jpeg,866,866
compressor,444,405,43,51,72_20191022A_444.tif.jpeg,866,866
flare,605,665,71,80,72_20191022A_444.tif.jpeg,866,866
pumpjack,182,458,27,34,72_20191022A_444.tif.jpeg,866,866
pumpjack,690,66,35,24,72_20191022A_444.tif.jpeg,866,866
tank,338,352,31,11,73_20191011A_467.tif.jpeg,832,832
tank,820,668,12,31,73_20191011A_467.tif.jpeg,832,832
flare,210,325,31,38,73_20191011A_467.tif.jpeg,832,832
compressor,306,399,109,42,73_20191011A_467.tif.jpeg,832,832
slugcatcher,248,414,31,28,73_20191011A_467.tif.jpeg,832,832
slugcatcher,473,185,64,40,74_20191102A_545.tif.jpeg,866,866
wellhead,498,322,14,58,74_20191102A_545.tif.jpeg,866,866
pumpjack,315,277,34,29,76_20191022A_395.tif.jpeg,832,833
tank,351,406,65,26,76_20191022A_395.tif.jpeg,832,833
slugcatcher,256,400,57,28,76_20191022A_395.tif.jpeg,832,833
wellhead,599,807,31,15,76_20191022A_395.tif.jpeg,832,833
tank,2,672,56,42,77_20191011A_881.tif.jpeg,865,866
tank,397,405,43,14,77_20191011A_881.tif.jpeg,865,866
compressor,353,457,138,43,77_20191011A_881.tif.jpeg,865,866
pond,126,0,159,107,77_20191011A_881.tif.jpeg,865,866
wellhead,426,793,14,16,77_20191011A_881.tif.jpeg,865,866
wellhead,319,782,16,16,77_20191011A_881.tif.jpeg,865,866
tank,492,327,48,25,78_20191011A_576.tif.jpeg,865,865
tank,333,434,26,43,78_20191011A_576.tif.jpeg,865,865
slugcatcher,437,327,30,21,78_20191011A_576.tif.jpeg,865,865
slugcatcher,338,502,22,37,78_20191011A_576.tif.jpeg,865,865
wellhead,479,507,32,18,78_20191011A_576.tif.jpeg,865,865
flare,649,535,48,37,78_20191011A_576.tif.jpeg,865,865
flare,368,377,19,18,79_20191011A_222.tif.jpeg,832,833
flare,392,378,16,18,79_20191011A_222.tif.jpeg,832,833
tank,204,428,28,46,79_20191011A_222.tif.jpeg,832,833
well,183,378,238,202,79_20191011A_222.tif.jpeg,832,833
wellhead,363,482,12,14,79_20191011A_222.tif.jpeg,832,833
compressor,258,376,51,42,80_20191011A_219.tif.jpeg,832,832
tank,368,427,32,60,80_20191011A_219.tif.jpeg,832,832
flare,341,283,69,50,80_20191011A_219.tif.jpeg,832,832
slugcatcher,310,370,59,26,80_20191011A_219.tif.jpeg,832,832
wellhead,546,387,25,12,80_20191011A_219.tif.jpeg,832,832
slugcatcher,374,574,34,18,81_20191016A_48.tif.jpeg,832,832
wellhead,445,546,51,18,81_20191016A_48.tif.jpeg,832,832
tank,596,338,15,25,81_20191016A_48.tif.jpeg,832,832
tank,375,504,28,37,81_20191016A_48.tif.jpeg,832,832
well,356,471,244,164,81_20191016A_48.tif.jpeg,832,832
compressor,423,400,18,29,81_20191016A_48.tif.jpeg,832,832
processing,331,287,184,406,82_20191011A_732.tif.jpeg,866,866
compressor,330,419,176,38,82_20191011A_732.tif.jpeg,866,866
flare,339,383,43,32,84_20191011A_576.tif.jpeg,832,832
tank,180,175,52,26,84_20191011A_576.tif.jpeg,832,832
tank,23,279,29,46,84_20191011A_576.tif.jpeg,832,832
slugcatcher,124,176,38,20,84_20191011A_576.tif.jpeg,832,832
slugcatcher,29,347,23,42,84_20191011A_576.tif.jpeg,832,832
wellhead,174,356,28,15,84_20191011A_576.tif.jpeg,832,832
compressor,573,454,129,37,86_20191017A_706.tif.jpeg,832,833
tank,411,448,18,37,86_20191017A_706.tif.jpeg,832,833
compressor,485,442,52,42,86_20191017A_706.tif.jpeg,832,833
slugcatcher,787,434,40,31,86_20191017A_706.tif.jpeg,832,833
tank,532,668,52,30,87_20191011A_580.tif.jpeg,866,865
tank,661,557,29,52,87_20191011A_580.tif.jpeg,866,865
well,398,432,296,282,87_20191011A_580.tif.jpeg,866,865
flare,406,466,29,24,87_20191011A_580.tif.jpeg,866,865
pond,439,353,135,119,87_20191011A_580.tif.jpeg,866,865
wellhead,540,484,32,24,87_20191011A_580.tif.jpeg,866,865
flare,272,450,104,99,88_20191011A_114.tif.jpeg,866,866
flare,409,282,13,20,88_20191011A_114.tif.jpeg,866,866
flare,505,327,26,27,88_20191011A_114.tif.jpeg,866,866
compressor,334,0,114,34,88_20191011A_114.tif.jpeg,866,866
compressor,414,455,57,44,88_20191011A_114.tif.jpeg,866,866
tank,9,476,29,51,88_20191011A_114.tif.jpeg,866,866
tank,118,495,93,26,88_20191011A_114.tif.jpeg,866,866
tank,804,281,35,74,88_20191011A_114.tif.jpeg,866,866
tank,357,197,49,17,88_20191011A_114.tif.jpeg,866,866
compressor,321,90,55,62,88_20191011A_114.tif.jpeg,866,866
tank,453,337,53,19,88_20191011A_114.tif.jpeg,866,866
wellhead,842,432,10,10,88_20191011A_114.tif.jpeg,866,866
tank,399,326,50,33,89_20191011A_585.tif.jpeg,833,832
flare,445,504,20,23,89_20191011A_585.tif.jpeg,833,832
wellhead,505,408,21,33,89_20191011A_585.tif.jpeg,833,832
pond,627,302,183,220,89_20191011A_585.tif.jpeg,833,832
pond,202,381,199,197,89_20191011A_585.tif.jpeg,833,832
slugcatcher,453,329,32,22,89_20191011A_585.tif.jpeg,833,832
compressor,420,526,130,40,90_20191011A_50.tif.jpeg,866,865
tank,442,444,38,13,90_20191011A_50.tif.jpeg,866,865
flare,580,559,21,17,90_20191011A_50.tif.jpeg,866,865
pond,161,801,111,64,90_20191011A_50.tif.jpeg,866,865
pond,590,801,104,64,90_20191011A_50.tif.jpeg,866,865
flare,460,332,58,61,90_20191011A_50.tif.jpeg,866,865
slugcatcher,513,444,83,50,90_20191011A_50.tif.jpeg,866,865
compressor,443,626,90,54,92_20191017A_583.tif.jpeg,865,865
flare,528,499,46,40,92_20191017A_583.tif.jpeg,865,865
tank,433,522,38,16,92_20191017A_583.tif.jpeg,865,865
pond,721,483,111,93,92_20191017A_583.tif.jpeg,865,865
pond,845,491,20,80,92_20191017A_583.tif.jpeg,865,865
tank,296,31,39,113,94_20191016A_24.tif.jpeg,832,832
slugcatcher,285,148,71,39,94_20191016A_24.tif.jpeg,832,832
compressor,454,396,174,82,94_20191016A_24.tif.jpeg,832,832
flare,556,242,55,63,94_20191016A_24.tif.jpeg,832,832
tank,792,35,40,23,94_20191016A_24.tif.jpeg,832,832
pumpjack,766,90,57,29,94_20191016A_24.tif.jpeg,832,832
pond,767,214,65,196,94_20191016A_24.tif.jpeg,832,832
wellhead,235,121,17,15,94_20191016A_24.tif.jpeg,832,832
tank,394,412,101,72,96_20191017A_285.tif.jpeg,865,866
wellhead,395,305,21,21,96_20191017A_285.tif.jpeg,865,866
slugcatcher,309,329,43,30,96_20191017A_285.tif.jpeg,865,866
compressor,282,292,22,13,96_20191017A_285.tif.jpeg,865,866
wellhead,146,100,16,13,96_20191017A_285.tif.jpeg,865,866
tank,461,276,85,28,97_20191027A_1127.tif.jpeg,833,832
wellhead,501,330,18,26,97_20191027A_1127.tif.jpeg,833,832
wellhead,506,382,17,25,97_20191027A_1127.tif.jpeg,833,832
pumpjack,282,675,32,29,97_20191027A_1127.tif.jpeg,833,832
pumpjack,804,706,29,34,97_20191027A_1127.tif.jpeg,833,832
slugcatcher,574,273,25,28,97_20191027A_1127.tif.jpeg,833,832
pumpjack,271,24,25,18,97_20191027A_1127.tif.jpeg,833,832
compressor,578,333,18,17,97_20191027A_1127.tif.jpeg,833,832
compressor,581,366,17,18,97_20191027A_1127.tif.jpeg,833,832
tank,413,398,14,52,98_20191011A_295.tif.jpeg,832,833
wellhead,480,758,9,9,98_20191011A_295.tif.jpeg,832,833
pond,255,351,348,303,99_20191011A_481.tif.jpeg,866,866
flare,309,432,30,32,100_20191102A_819.tif.jpeg,866,865
compressor,775,50,91,37,100_20191102A_819.tif.jpeg,866,865
slugcatcher,458,506,46,31,100_20191102A_819.tif.jpeg,866,865
tank,330,559,104,27,100_20191102A_819.tif.jpeg,866,865
tank,839,495,27,40,100_20191102A_819.tif.jpeg,866,865
pumpjack,218,551,27,48,100_20191102A_819.tif.jpeg,866,865
wellhead,374,487,24,11,100_20191102A_819.tif.jpeg,866,865
pond,800,671,66,194,100_20191102A_819.tif.jpeg,866,865
