pond,0,665,228,167,224_20191016A_298.tif.jpeg,832,832
slugcatcher,290,386,22,30,225_20191027A_279.tif.jpeg,832,833
tank,295,469,27,28,225_20191027A_279.tif.jpeg,832,833
flare,379,372,46,40,225_20191027A_279.tif.jpeg,832,833
wellhead,309,456,58,14,227_20191027A_342.tif.jpeg,832,833
compressor,205,468,17,25,227_20191027A_342.tif.jpeg,832,833
tank,352,524,87,22,227_20191027A_342.tif.jpeg,832,833
tank,335,542,0,1,227_20191027A_342.tif.jpeg,832,833
slugcatcher,299,519,41,28,227_20191027A_342.tif.jpeg,832,833
flare,429,395,30,27,227_20191027A_342.tif.jpeg,832,833
compressor,158,305,23,30,228_20191027A_342.tif.jpeg,832,832
wellhead,245,311,97,16,228_20191027A_342.tif.jpeg,832,832
slugcatcher,196,382,47,33,228_20191027A_342.tif.jpeg,832,832
tank,254,382,94,27,228_20191027A_342.tif.jpeg,832,832
flare,374,375,34,33,228_20191027A_342.tif.jpeg,832,832
flare,404,384,29,29,228_20191027A_342.tif.jpeg,832,832
compressor,355,536,128,45,230_20191027A_346.tif.jpeg,865,865
processing,698,482,129,94,230_20191027A_346.tif.jpeg,865,865
wellhead,446,523,12,12,236_20191027A_192.tif.jpeg,866,866
tank,466,441,62,30,236_20191027A_192.tif.jpeg,866,866
wellhead,255,595,13,13,239_20191027A_136.tif.jpeg,832,832
flare,370,358,56,44,239_20191027A_136.tif.jpeg,832,832
flare,389,357,55,38,239_20191027A_136.tif.jpeg,832,832
tank,555,316,24,43,241_20191027A_31.tif.jpeg,832,832
slugcatcher,550,250,40,19,241_20191027A_31.tif.jpeg,832,832
tank,293,367,18,21,242_20191022A_1052.tif.jpeg,832,833
tank,332,364,22,23,242_20191022A_1052.tif.jpeg,832,833
slugcatcher,375,411,32,49,242_20191022A_1052.tif.jpeg,832,833
wellhead,327,527,9,11,242_20191022A_1052.tif.jpeg,832,833
slugcatcher,0,177,55,27,245_20191026A_991.tif.jpeg,866,865
pumpjack,538,227,24,25,245_20191026A_991.tif.jpeg,866,865
pumpjack,615,226,27,24,245_20191026A_991.tif.jpeg,866,865
pumpjack,688,223,26,25,245_20191026A_991.tif.jpeg,866,865
pumpjack,46,464,26,24,245_20191026A_991.tif.jpeg,866,865
compressor,484,393,15,40,246_20191026A_857.tif.jpeg,832,833
wellhead,487,504,14,13,248_20191026A_397.tif.jpeg,865,866
pumpjack,475,639,43,25,248_20191026A_397.tif.jpeg,865,866
tank,449,708,61,21,248_20191026A_397.tif.jpeg,865,866
slugcatcher,427,628,21,19,248_20191026A_397.tif.jpeg,865,866
compressor,450,450,19,21,248_20191026A_397.tif.jpeg,865,866
pumpjack,434,385,33,20,249_20191012A_481.tif.jpeg,833,832
tank,515,408,22,33,249_20191012A_481.tif.jpeg,833,832
wellhead,343,399,6,6,250_20191012A_492.tif.jpeg,833,832
tank,410,374,12,25,250_20191012A_492.tif.jpeg,833,832
wellhead,440,189,10,9,251_20191012A_309.tif.jpeg,832,832
pumpjack,398,256,28,36,251_20191012A_309.tif.jpeg,832,832
compressor,504,202,23,17,251_20191012A_309.tif.jpeg,832,832
compressor,492,299,19,29,251_20191012A_309.tif.jpeg,832,832
slugcatcher,333,277,25,39,251_20191012A_309.tif.jpeg,832,832
tank,373,353,51,15,251_20191012A_309.tif.jpeg,832,832
pumpjack,154,253,26,43,251_20191012A_309.tif.jpeg,832,832
pumpjack,147,432,38,19,251_20191012A_309.tif.jpeg,832,832
wellhead,399,723,27,15,251_20191012A_309.tif.jpeg,832,832
compressor,388,637,18,18,251_20191012A_309.tif.jpeg,832,832
pumpjack,394,326,29,19,252_20191012A_303.tif.jpeg,833,832
tank,405,426,54,14,252_20191012A_303.tif.jpeg,833,832
tank,441,494,52,15,254_20191012A_168.tif.jpeg,866,865
pumpjack,446,417,48,24,254_20191012A_168.tif.jpeg,866,865
slugcatcher,477,442,24,33,259_20191016A_196.tif.jpeg,866,866
wellhead,455,532,10,25,259_20191016A_196.tif.jpeg,866,866
tank,390,445,43,22,259_20191016A_196.tif.jpeg,866,866
tank,625,3,43,13,259_20191016A_196.tif.jpeg,866,866
slugcatcher,721,0,56,16,259_20191016A_196.tif.jpeg,866,866
wellhead,475,343,16,10,260_20191016A_196.tif.jpeg,866,866
tank,540,376,29,72,260_20191016A_196.tif.jpeg,866,866
slugcatcher,549,297,20,38,260_20191016A_196.tif.jpeg,866,866
tank,748,567,11,25,260_20191016A_196.tif.jpeg,866,866
wellhead,837,544,18,19,260_20191016A_196.tif.jpeg,866,866
tank,337,292,21,53,265_20191022A_71.tif.jpeg,865,866
slugcatcher,296,380,93,47,265_20191022A_71.tif.jpeg,865,866
wellhead,308,579,44,27,265_20191022A_71.tif.jpeg,865,866
tank,306,445,28,33,266_20191102A_696.tif.jpeg,866,866
tank,358,262,33,29,266_20191102A_696.tif.jpeg,866,866
wellhead,489,384,9,8,266_20191102A_696.tif.jpeg,866,866
wellhead,709,291,10,11,266_20191102A_696.tif.jpeg,866,866
compressor,689,206,22,16,266_20191102A_696.tif.jpeg,866,866
pond,442,318,127,102,267_20191102A_791.tif.jpeg,832,832
tank,468,434,24,41,268_20191016A_621.tif.jpeg,833,832
tank,344,463,22,19,268_20191016A_621.tif.jpeg,833,832
wellhead,796,407,8,9,268_20191016A_621.tif.jpeg,833,832
slugcatcher,409,384,83,29,268_20191016A_621.tif.jpeg,833,832
pumpjack,231,462,24,19,268_20191016A_621.tif.jpeg,833,832
wellhead,13,657,28,24,269_20191102A_220.tif.jpeg,866,865
wellhead,12,565,28,24,269_20191102A_220.tif.jpeg,866,865
wellhead,121,648,15,15,269_20191102A_220.tif.jpeg,866,865
tank,320,427,22,59,269_20191102A_220.tif.jpeg,866,865
tank,502,432,37,43,269_20191102A_220.tif.jpeg,866,865
tank,397,732,58,25,269_20191102A_220.tif.jpeg,866,865
wellhead,728,358,20,27,269_20191102A_220.tif.jpeg,866,865
wellhead,635,475,16,15,269_20191102A_220.tif.jpeg,866,865
wellhead,667,622,24,19,269_20191102A_220.tif.jpeg,866,865
wellhead,635,651,13,20,269_20191102A_220.tif.jpeg,866,865
wellhead,388,620,26,27,269_20191102A_220.tif.jpeg,866,865
slugcatcher,314,352,43,62,269_20191102A_220.tif.jpeg,866,865
slugcatcher,504,329,44,68,269_20191102A_220.tif.jpeg,866,865
slugcatcher,450,410,12,22,269_20191102A_220.tif.jpeg,866,865
slugcatcher,392,443,12,19,269_20191102A_220.tif.jpeg,866,865
slugcatcher,321,732,37,39,269_20191102A_220.tif.jpeg,866,865
wellhead,490,453,19,14,270_20191102A_408.tif.jpeg,832,832
pond,323,413,86,94,271_20191102A_408.tif.jpeg,832,832
pond,6,421,36,86,271_20191102A_408.tif.jpeg,832,832
flare,622,435,22,25,272_20191027A_791.tif.jpeg,865,866
tank,472,440,81,24,272_20191027A_791.tif.jpeg,865,866
slugcatcher,630,540,24,31,272_20191027A_791.tif.jpeg,865,866
wellhead,414,712,37,11,272_20191027A_791.tif.jpeg,865,866
wellhead,483,517,24,10,273_20191011A_928.tif.jpeg,832,832
compressor,516,457,13,24,273_20191011A_928.tif.jpeg,832,832
tank,357,714,58,26,274_20191011A_778.tif.jpeg,865,865
compressor,362,312,17,16,274_20191011A_778.tif.jpeg,865,865
wellhead,371,382,25,20,274_20191011A_778.tif.jpeg,865,865
slugcatcher,426,719,26,18,274_20191011A_778.tif.jpeg,865,865
wellhead,360,653,13,12,274_20191011A_778.tif.jpeg,865,865
wellhead,436,652,10,15,274_20191011A_778.tif.jpeg,865,865
tank,326,184,29,14,275_20191017A_159.tif.jpeg,832,833
pumpjack,103,70,30,21,275_20191017A_159.tif.jpeg,832,833
tank,156,531,21,44,275_20191017A_159.tif.jpeg,832,833
flare,377,529,59,59,275_20191017A_159.tif.jpeg,832,833
pumpjack,114,763,36,36,275_20191017A_159.tif.jpeg,832,833
tank,443,479,23,33,276_20191011A_1076.tif.jpeg,832,832
tank,568,462,22,34,276_20191011A_1076.tif.jpeg,832,832
pond,194,751,279,81,276_20191011A_1076.tif.jpeg,832,832
slugcatcher,594,364,38,53,277_20191011A_1088.tif.jpeg,832,832
tank,509,381,41,22,277_20191011A_1088.tif.jpeg,832,832
wellhead,608,24,47,14,277_20191011A_1088.tif.jpeg,832,832
compressor,644,177,13,20,277_20191011A_1088.tif.jpeg,832,832
pumpjack,450,284,44,33,279_20191027A_327.tif.jpeg,832,832
tank,448,231,27,23,279_20191027A_327.tif.jpeg,832,832
tank,357,398,55,30,284_20191022A_97.tif.jpeg,832,833
wellhead,417,329,47,11,284_20191022A_97.tif.jpeg,832,833
wellhead,792,425,40,9,284_20191022A_97.tif.jpeg,832,833
pumpjack,768,346,31,22,284_20191022A_97.tif.jpeg,832,833
pumpjack,93,352,30,23,284_20191022A_97.tif.jpeg,832,833
compressor,195,320,31,42,284_20191022A_97.tif.jpeg,832,833
wellhead,315,403,20,18,285_20191016A_134.tif.jpeg,832,832
tank,144,422,42,42,285_20191016A_134.tif.jpeg,832,832
tank,24,249,41,42,285_20191016A_134.tif.jpeg,832,832
pond,693,667,160,151,286_20191022A_101.tif.jpeg,866,866
tank,489,460,20,21,286_20191022A_101.tif.jpeg,866,866
tank,347,519,24,30,286_20191022A_101.tif.jpeg,866,866
tank,216,257,61,11,286_20191022A_101.tif.jpeg,866,866
pumpjack,260,176,39,20,286_20191022A_101.tif.jpeg,866,866
pumpjack,107,511,48,21,286_20191022A_101.tif.jpeg,866,866
wellhead,225,523,11,9,286_20191022A_101.tif.jpeg,866,866
wellhead,409,493,11,15,286_20191022A_101.tif.jpeg,866,866
pumpjack,292,421,30,22,287_20191011A_1062.tif.jpeg,832,832
tank,290,524,41,11,287_20191011A_1062.tif.jpeg,832,832
tank,788,440,12,59,287_20191011A_1062.tif.jpeg,832,832
wellhead,646,443,12,12,287_20191011A_1062.tif.jpeg,832,832
compressor,721,505,17,17,287_20191011A_1062.tif.jpeg,832,832
compressor,223,270,12,51,288_20191011A_950.tif.jpeg,833,833
wellhead,121,318,11,11,288_20191011A_950.tif.jpeg,833,833
wellhead,70,319,11,12,288_20191011A_950.tif.jpeg,833,833
compressor,146,407,15,19,288_20191011A_950.tif.jpeg,833,833
tank,600,272,25,40,288_20191011A_950.tif.jpeg,833,833
pumpjack,598,430,10,25,288_20191011A_950.tif.jpeg,833,833
wellhead,756,298,11,15,288_20191011A_950.tif.jpeg,833,833
compressor,647,390,10,12,288_20191011A_950.tif.jpeg,833,833
flare,519,357,18,31,288_20191011A_950.tif.jpeg,833,833
pond,135,160,159,153,289_20191011A_647.tif.jpeg,866,866
tank,438,426,48,17,289_20191011A_647.tif.jpeg,866,866
wellhead,497,513,11,10,289_20191011A_647.tif.jpeg,866,866
compressor,422,518,18,25,289_20191011A_647.tif.jpeg,866,866
slugcatcher,556,520,47,25,289_20191011A_647.tif.jpeg,866,866
wellhead,344,409,72,20,290_20191027A_342.tif.jpeg,833,832
slugcatcher,479,397,30,29,290_20191027A_342.tif.jpeg,833,832
tank,481,341,22,48,290_20191027A_342.tif.jpeg,833,832
compressor,807,485,26,27,290_20191027A_342.tif.jpeg,833,832
wellhead,799,415,34,13,290_20191027A_342.tif.jpeg,833,832
compressor,99,744,27,29,290_20191027A_342.tif.jpeg,833,832
wellhead,476,481,15,12,291_20191027A_452.tif.jpeg,865,866
tank,668,447,9,24,291_20191027A_452.tif.jpeg,865,866
tank,404,487,24,39,291_20191027A_452.tif.jpeg,865,866
tank,316,404,16,59,295_20191011A_1208.tif.jpeg,832,833
tank,538,491,22,29,295_20191011A_1208.tif.jpeg,832,833
tank,634,551,40,23,295_20191011A_1208.tif.jpeg,832,833
compressor,386,398,10,13,295_20191011A_1208.tif.jpeg,832,833
compressor,520,399,10,14,295_20191011A_1208.tif.jpeg,832,833
wellhead,406,462,12,9,295_20191011A_1208.tif.jpeg,832,833
wellhead,484,467,11,10,295_20191011A_1208.tif.jpeg,832,833
wellhead,688,448,12,10,295_20191011A_1208.tif.jpeg,832,833
pumpjack,820,481,12,18,295_20191011A_1208.tif.jpeg,832,833
flare,453,447,11,16,296_20191011A_906.tif.jpeg,865,865
tank,525,444,25,29,296_20191011A_906.tif.jpeg,865,865
