flare,459,548,23,22,439_20191016A_797.tif.jpeg,832,832
tank,316,119,62,31,439_20191016A_797.tif.jpeg,832,832
processing,273,434,233,126,442_20191016A_615.tif.jpeg,832,832
compressor,434,510,57,42,442_20191016A_615.tif.jpeg,832,832
tank,279,538,25,22,442_20191016A_615.tif.jpeg,832,832
tank,412,426,80,48,444_20191016A_776.tif.jpeg,833,833
slugcatcher,483,346,37,48,444_20191016A_776.tif.jpeg,833,833
wellhead,315,463,24,27,446_20191016A_804.tif.jpeg,865,866
tank,409,437,16,35,446_20191016A_804.tif.jpeg,865,866
compressor,320,406,123,47,447_20191016A_731.tif.jpeg,865,866
tank,499,726,42,22,447_20191016A_731.tif.jpeg,865,866
slugcatcher,510,586,27,35,447_20191016A_731.tif.jpeg,865,866
tank,489,612,15,63,448_20191016A_879.tif.jpeg,832,833
compressor,413,582,14,20,448_20191016A_879.tif.jpeg,832,833
wellhead,410,605,12,17,448_20191016A_879.tif.jpeg,832,833
pond,0,516,49,288,449_20191016A_904.tif.jpeg,832,832
pond,50,513,219,285,449_20191016A_904.tif.jpeg,832,832
compressor,381,462,145,57,449_20191016A_904.tif.jpeg,832,832
tank,44,416,42,26,449_20191016A_904.tif.jpeg,832,832
compressor,368,515,168,104,450_20191016A_1080.tif.jpeg,865,866
tank,471,484,29,24,450_20191016A_1080.tif.jpeg,865,866
tank,332,270,40,96,451_20191016A_1080.tif.jpeg,833,833
slugcatcher,334,374,37,62,451_20191016A_1080.tif.jpeg,833,833
wellhead,480,364,56,12,451_20191016A_1080.tif.jpeg,833,833
tank,444,103,25,48,452_20191016A_1028.tif.jpeg,832,833
compressor,480,448,14,18,453_20191016A_1040.tif.jpeg,866,865
wellhead,485,517,29,21,453_20191016A_1040.tif.jpeg,866,865
tank,87,425,22,13,453_20191016A_1040.tif.jpeg,866,865
tank,484,849,50,16,453_20191016A_1040.tif.jpeg,866,865
processing,380,304,330,190,454_20191016A_1044.tif.jpeg,832,832
compressor,428,308,45,42,454_20191016A_1044.tif.jpeg,832,832
tank,384,439,66,45,454_20191016A_1044.tif.jpeg,832,832
slugcatcher,558,352,122,92,454_20191016A_1044.tif.jpeg,832,832
tank,128,587,35,34,455_20191102A_843.tif.jpeg,832,832
wellhead,347,393,11,12,455_20191102A_843.tif.jpeg,832,832
compressor,262,446,23,22,455_20191102A_843.tif.jpeg,832,832
wellhead,408,12,79,11,456_20191016A_1208.tif.jpeg,832,832
compressor,417,348,126,60,456_20191016A_1208.tif.jpeg,832,832
tank,497,222,37,14,456_20191016A_1208.tif.jpeg,832,832
wellhead,315,224,69,11,457_20191102A_92.tif.jpeg,832,832
tank,352,454,100,28,457_20191102A_92.tif.jpeg,832,832
tank,24,287,32,29,457_20191102A_92.tif.jpeg,832,832
wellhead,343,285,42,18,457_20191102A_92.tif.jpeg,832,832
wellhead,654,221,11,11,457_20191102A_92.tif.jpeg,832,832
compressor,474,383,51,112,459_20191102A_63.tif.jpeg,866,865
pond,7,112,189,221,460_20191102A_383.tif.jpeg,865,866
tank,377,489,48,27,460_20191102A_383.tif.jpeg,865,866
tank,416,419,93,35,460_20191102A_383.tif.jpeg,865,866
tank,414,334,93,37,460_20191102A_383.tif.jpeg,865,866
compressor,714,550,104,48,460_20191102A_383.tif.jpeg,865,866
tank,408,300,67,13,460_20191102A_383.tif.jpeg,865,866
slugcatcher,366,792,74,29,460_20191102A_383.tif.jpeg,865,866
tank,456,810,24,24,460_20191102A_383.tif.jpeg,865,866
compressor,281,658,125,64,462_20191011A_156.tif.jpeg,866,866
tank,297,279,38,35,462_20191011A_156.tif.jpeg,866,866
tank,310,232,37,35,462_20191011A_156.tif.jpeg,866,866
slugcatcher,136,250,132,68,462_20191011A_156.tif.jpeg,866,866
slugcatcher,308,577,55,59,462_20191011A_156.tif.jpeg,866,866
flare,242,531,27,35,462_20191011A_156.tif.jpeg,866,866
flare,333,397,45,42,462_20191011A_156.tif.jpeg,866,866
tank,352,396,69,43,469_20191010A_815.tif.jpeg,865,866
slugcatcher,289,404,61,58,469_20191010A_815.tif.jpeg,865,866
pumpjack,128,797,22,30,469_20191010A_815.tif.jpeg,865,866
tank,716,432,35,50,470_20191010A_766.tif.jpeg,866,866
compressor,340,379,250,115,470_20191010A_766.tif.jpeg,866,866
compressor,504,497,30,40,470_20191010A_766.tif.jpeg,866,866
tank,477,321,29,18,470_20191010A_766.tif.jpeg,866,866
slugcatcher,709,499,56,40,470_20191010A_766.tif.jpeg,866,866
compressor,297,374,151,64,472_20191010A_621.tif.jpeg,866,866
compressor,154,511,79,79,473_20191010A_633.tif.jpeg,866,866
tank,239,484,48,38,473_20191010A_633.tif.jpeg,866,866
tank,244,534,58,43,473_20191010A_633.tif.jpeg,866,866
wellhead,110,80,59,29,473_20191010A_633.tif.jpeg,866,866
flare,359,406,54,56,473_20191010A_633.tif.jpeg,866,866
processing,0,0,375,513,474_20191010A_335.tif.jpeg,832,832
compressor,50,413,109,75,474_20191010A_335.tif.jpeg,832,832
compressor,232,188,126,57,474_20191010A_335.tif.jpeg,832,832
compressor,16,35,71,117,474_20191010A_335.tif.jpeg,832,832
compressor,98,89,137,57,474_20191010A_335.tif.jpeg,832,832
tank,169,439,32,34,475_20191016A_743.tif.jpeg,832,832
slugcatcher,223,409,42,40,475_20191016A_743.tif.jpeg,832,832
wellhead,239,486,22,28,475_20191016A_743.tif.jpeg,832,832
compressor,287,463,18,15,475_20191016A_743.tif.jpeg,832,832
flare,336,463,25,31,475_20191016A_743.tif.jpeg,832,832
wellhead,643,283,20,12,475_20191016A_743.tif.jpeg,832,832
compressor,561,268,14,22,475_20191016A_743.tif.jpeg,832,832
flare,724,542,34,34,478_20191023A_853.tif.jpeg,866,865
tank,663,371,40,77,478_20191023A_853.tif.jpeg,866,865
slugcatcher,698,467,32,43,478_20191023A_853.tif.jpeg,866,865
wellhead,557,469,37,21,478_20191023A_853.tif.jpeg,866,865
tank,417,432,29,26,480_20191023A_525.tif.jpeg,866,865
flare,363,384,32,26,480_20191023A_525.tif.jpeg,866,865
slugcatcher,418,476,42,74,480_20191023A_525.tif.jpeg,866,865
tank,455,414,75,26,481_20191102A_832.tif.jpeg,866,866
slugcatcher,580,408,35,38,481_20191102A_832.tif.jpeg,866,866
tank,402,406,45,27,482_20191023A_675.tif.jpeg,866,866
wellhead,393,320,13,11,482_20191023A_675.tif.jpeg,866,866
slugcatcher,292,312,48,53,482_20191023A_675.tif.jpeg,866,866
compressor,427,297,80,128,484_20191016A_626.tif.jpeg,865,866
compressor,517,368,50,63,484_20191016A_626.tif.jpeg,865,866
slugcatcher,491,360,27,42,484_20191016A_626.tif.jpeg,865,866
slugcatcher,409,411,49,60,485_20191102A_70.tif.jpeg,832,833
flare,330,321,28,69,485_20191102A_70.tif.jpeg,832,833
tank,423,324,22,46,485_20191102A_70.tif.jpeg,832,833
wellhead,443,164,45,15,485_20191102A_70.tif.jpeg,832,833
slugcatcher,375,346,15,20,485_20191102A_70.tif.jpeg,832,833
slugcatcher,156,516,29,47,486_20191102A_246.tif.jpeg,866,866
compressor,138,498,19,14,486_20191102A_246.tif.jpeg,866,866
wellhead,301,477,61,13,486_20191102A_246.tif.jpeg,866,866
pumpjack,385,436,30,26,487_20191023A_680.tif.jpeg,866,866
tank,479,463,18,26,487_20191023A_680.tif.jpeg,866,866
pumpjack,189,327,40,30,488_20191102A_783.tif.jpeg,866,865
tank,406,449,35,16,488_20191102A_783.tif.jpeg,866,865
compressor,419,578,32,35,488_20191102A_783.tif.jpeg,866,865
slugcatcher,307,797,96,40,488_20191102A_783.tif.jpeg,866,865
tank,238,792,22,46,488_20191102A_783.tif.jpeg,866,865
flare,454,789,66,64,488_20191102A_783.tif.jpeg,866,865
pumpjack,585,660,24,27,489_20191023A_844.tif.jpeg,865,865
tank,629,727,32,18,489_20191023A_844.tif.jpeg,865,865
tank,440,478,30,51,489_20191023A_844.tif.jpeg,865,865
flare,458,359,34,34,491_20191023A_542.tif.jpeg,832,832
slugcatcher,382,376,75,55,491_20191023A_542.tif.jpeg,832,832
wellhead,458,210,20,28,491_20191023A_542.tif.jpeg,832,832
wellhead,702,127,22,25,491_20191023A_542.tif.jpeg,832,832
tank,370,368,79,75,492_20191017A_909.tif.jpeg,832,832
wellhead,659,701,17,17,492_20191017A_909.tif.jpeg,832,832
slugcatcher,266,374,99,65,492_20191017A_909.tif.jpeg,832,832
tank,410,424,24,19,493_20191017A_748.tif.jpeg,832,832
compressor,410,484,72,65,493_20191017A_748.tif.jpeg,832,832
slugcatcher,333,444,65,39,493_20191017A_748.tif.jpeg,832,832
tank,132,601,37,32,493_20191017A_748.tif.jpeg,832,832
compressor,433,398,56,64,496_20191027A_1093.tif.jpeg,866,866
slugcatcher,490,416,55,69,496_20191027A_1093.tif.jpeg,866,866
tank,386,390,32,35,497_20191011A_790.tif.jpeg,832,832
compressor,536,455,32,34,497_20191011A_790.tif.jpeg,832,832
slugcatcher,407,449,74,42,497_20191011A_790.tif.jpeg,832,832
wellhead,722,338,22,55,497_20191011A_790.tif.jpeg,832,832
pond,413,428,103,91,498_20191011A_333.tif.jpeg,833,832
slugcatcher,560,288,43,85,498_20191011A_333.tif.jpeg,833,832
compressor,346,524,225,109,499_20191011A_800.tif.jpeg,866,866
pond,211,0,236,152,499_20191011A_800.tif.jpeg,866,866
slugcatcher,573,0,61,25,499_20191011A_800.tif.jpeg,866,866
wellhead,745,0,18,42,499_20191011A_800.tif.jpeg,866,866
slugcatcher,384,474,71,53,499_20191011A_800.tif.jpeg,866,866
pond,106,125,99,106,500_20191017A_774.tif.jpeg,833,832
tank,471,398,37,45,500_20191017A_774.tif.jpeg,833,832
slugcatcher,430,333,43,32,500_20191017A_774.tif.jpeg,833,832
wellhead,596,723,18,20,500_20191017A_774.tif.jpeg,833,832
